scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene07,L0__s20260819__0006.png,V,True,,10,0.925828,0.431472,0.49435599999999996,0.925828,0.431472,0.49435599999999996,nan,nan,nan,0.720671,0.191374,0.5292969999999999,0.925828,0.291302,0.6345259999999999,0.893732,0.431472,0.46225999999999995
scene07,L0__s20260819__0007.png,V,False,ground_z,7,0.639223,0.005097,0.634126,0.639223,0.00583,0.633393,nan,nan,nan,nan,nan,nan,0.639223,0.002848,0.636375,0.413998,0.005097,0.40890099999999996
scene07,L0__s20260820__0000.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.996967,0.005066,0.991901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0001.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.969675,0.021644,0.948031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0002.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.732932,0.291737,0.441195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0003.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.998948,0.116742,0.8822059999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0004.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.982205,0.029772,0.952433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0005.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.568294,0.040915,0.5273789999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0006.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.619578,0.012872,0.606706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0007.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.939413,0.016713,0.9227000000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0000.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.888406,0.023434,0.8649720000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0001.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.66581,0.021329,0.644481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0002.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.988452,0.018888,0.969564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0003.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.991809,0.117404,0.8744050000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0004.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.805879,0.010004,0.795875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0005.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.982786,0.026111,0.956675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0006.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.782131,0.00713,0.775001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0007.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.838232,0.037632,0.8006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260819__0000.png,V,False,ground_z,8,0.164812,0.005718,0.15909399999999999,0.164812,0.005718,0.15909399999999999,nan,nan,nan,nan,nan,nan,0.073689,0.000288,0.07340100000000001,0.164812,0.005718,0.15909399999999999
scene07,L5__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.979852,0.038906,0.940946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260819__0002.png,V,False,ground_z,5,0.347257,0.001514,0.34574299999999997,0.347257,0.001514,0.34574299999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.347257,0.001514,0.34574299999999997
scene07,L5__s20260819__0003.png,V,True,,10,0.995335,0.000384,0.9949509999999999,0.995335,0.000384,0.9949509999999999,nan,nan,nan,0.893727,2e-06,0.8937250000000001,0.991548,1.6e-05,0.991532,0.995335,0.000384,0.9949509999999999
scene07,L5__s20260819__0004.png,V,False,ground_z,6,0.721617,0.041957,0.6796599999999999,0.840752,0.041957,0.798795,nan,nan,nan,nan,nan,nan,0.674784,0.01986,0.6549240000000001,0.721617,0.041957,0.6796599999999999
scene07,L5__s20260819__0005.png,V,False,ground_z,7,0.901907,0.073095,0.828812,0.901907,0.073095,0.828812,nan,nan,nan,nan,nan,nan,0.893376,0.010351,0.883025,0.901907,0.073095,0.828812
scene07,L5__s20260819__0006.png,V,True,,10,0.985672,0.387549,0.598123,0.985672,0.387549,0.598123,nan,nan,nan,0.65344,0.055284,0.598156,0.985672,0.204904,0.780768,0.967219,0.387549,0.5796700000000001
scene07,L5__s20260819__0007.png,V,False,ground_z,7,0.775476,0.23303,0.5424460000000001,0.775476,0.23303,0.5424460000000001,nan,nan,nan,nan,nan,nan,0.775476,0.045356,0.7301200000000001,0.498052,0.23303,0.265022
scene07,L5__s20260820__0000.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.996275,0.096053,0.9002220000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0001.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.945059,0.465555,0.479504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0002.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.431769,0.002488,0.429281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0003.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.998092,0.186159,0.811933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0004.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.910394,0.002186,0.908208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0005.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.874618,0.243968,0.63065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0006.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.083775,0.000223,0.083552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0007.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.934227,0.193143,0.7410840000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0000.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.793839,0.083767,0.7100719999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0001.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.289014,0.000655,0.288359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0002.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.924472,0.035577,0.888895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
