scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene07,L5__s20260819__0005.png,V,False,ground_z,11,0.892861,0.268687,0.624174,0.892861,0.268687,0.624174,nan,nan,nan,nan,nan,nan,0.892861,0.001305,0.891556,0.874693,0.268687,0.606006
scene07,L5__s20260819__0006.png,V,True,,18,0.888097,0.184047,0.7040500000000001,0.963214,0.208463,0.754751,nan,nan,nan,0.794713,0.002999,0.791714,0.888097,0.006021,0.882076,0.87191,0.184047,0.687863
scene07,L5__s20260819__0007.png,V,False,ground_z,11,0.941391,0.270916,0.6704749999999999,0.941391,0.442677,0.498714,nan,nan,nan,nan,nan,nan,0.838939,0.003417,0.835522,0.941391,0.270916,0.6704749999999999
scene07,L5__s20260820__0000.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.803542,0.271731,0.531811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0001.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.566191,0.106391,0.4598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0002.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.236463,0.200398,0.036065000000000014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0003.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.866978,0.226287,0.640691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0004.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.52485,0.107,0.41785000000000005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0005.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.87172,0.235643,0.636077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0006.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.342023,0.037297,0.30472600000000005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260820__0007.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.397307,0.111491,0.285816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0000.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.811743,0.354503,0.45724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0001.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.71234,0.085199,0.627141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0002.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.264597,0.23881,0.025787000000000032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0003.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.930251,0.130186,0.800065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0004.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.810438,0.077244,0.733194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0005.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.65486,0.172423,0.482437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0006.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.845442,0.156868,0.688574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260821__0007.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.287169,0.314197,-0.027027999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L7__s20260819__0000.png,V,False,ground_z,11,0.805206,0.033825,0.771381,0.805206,0.033825,0.771381,nan,nan,nan,nan,nan,nan,0.387184,0.00086,0.38632399999999995,0.805206,0.033825,0.771381
scene07,L7__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.38125,0.210763,0.17048699999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
