scene,module,group,round,render_start,render_end,prefix_mismatch,arm,arm_source,hazard,arm_config,split,frames_png,depth,seg,heightmap,hm_meta,variation,scene_last_code,scene_last_code_time,consistency,route_ab_usable,seg_complete
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_extbase_A,2026-08-24 02:57,2026-08-24 04:12,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_extbase_C,2026-08-24 02:59,2026-08-24 04:14,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_extbase_B,2026-08-24 03:04,2026-08-24 04:16,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_extbase_D,2026-08-24 03:05,2026-08-24 04:17,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_exth_A,2026-08-24 03:06,2026-08-24 03:40,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_exth_C,2026-08-24 03:08,2026-08-24 03:43,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_exth_B,2026-08-24 03:10,2026-08-24 03:44,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH1,scenes/main/sceneH1_berm_levee.py,v3_test_ext,260824_v3w3_exth_D,2026-08-24 03:11,2026-08-24 03:46,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_delineator"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/_delete_candidates,260823_v3p5_h12smoke_A,2026-08-23 18:57,2026-08-23 18:59,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12probe_A,2026-08-23 19:05,2026-08-23 19:17,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12probe_B,2026-08-23 19:08,2026-08-23 19:19,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12probe_C,2026-08-23 19:10,2026-08-23 19:25,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12probe_D,2026-08-23 19:14,2026-08-23 19:26,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,8,8,8,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12rev_A,2026-08-23 19:35,2026-08-23 19:41,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12rev_B,2026-08-23 19:36,2026-08-23 19:42,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12rev_C,2026-08-23 19:37,2026-08-23 19:44,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12rev_D,2026-08-23 19:38,2026-08-23 19:46,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_scene_build,260823_v3p5_h12near_A,2026-08-23 19:46,2026-08-23 19:47,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,4,4,4,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_scene_build,260823_v3p5_h12near_C,2026-08-23 19:47,2026-08-23 19:49,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,4,4,4,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/_delete_candidates,260823_v3p5_h12regsmoke_A,2026-08-24 00:23,2026-08-24 00:24,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12reg_A,2026-08-24 00:30,2026-08-24 00:42,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12reg_B,2026-08-24 00:33,2026-08-24 00:45,Y,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12reg_C,2026-08-24 00:35,2026-08-24 00:49,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/v3_scene_build,260823_v3p5_h12reg_D,2026-08-24 00:38,2026-08-24 00:52,Y,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_scene_build,260823_v3p5_h12reg2_A,2026-08-24 02:16,2026-08-24 02:18,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_scene_build,260823_v3p5_h12reg2_B,2026-08-24 02:20,2026-08-24 02:21,Y,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_scene_build,260823_v3p5_h12reg2_C,2026-08-24 02:24,2026-08-24 02:26,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_scene_build,260823_v3p5_h12reg2_D,2026-08-24 02:28,2026-08-24 02:29,Y,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,16,16,16,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합 불일치,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,_archive/_delete_candidates,260824_v3w3_extsmoke_A,2026-08-24 02:43,2026-08-24 02:55,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_extbase_A,2026-08-24 02:57,2026-08-24 04:12,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_extbase_C,2026-08-24 02:59,2026-08-24 04:14,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_extbase_B,2026-08-24 03:04,2026-08-24 04:16,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_extbase_D,2026-08-24 03:05,2026-08-24 04:17,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_exth_A,2026-08-24 03:06,2026-08-24 03:40,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_exth_C,2026-08-24 03:08,2026-08-24 03:43,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_exth_B,2026-08-24 03:10,2026-08-24 03:44,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH2,scenes/main/sceneH2_landing_campus.py,v3_test_ext,260824_v3w3_exth_D,2026-08-24 03:11,2026-08-24 03:46,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_planter_edge"": false}",test,24,24,24,1,1,1,82d22cf5,2026-08-24T02:35:40+09:00,정합,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/_delete_candidates,260823_v3p5_h3l1smoke_A,2026-08-23 20:54,2026-08-23 20:56,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_A,2026-08-23 20:59,2026-08-23 21:16,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_B,2026-08-23 21:03,2026-08-23 21:20,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_convex_mirror"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_C,2026-08-23 21:07,2026-08-23 21:23,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1probe_D,2026-08-23 21:12,2026-08-23 21:26,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_convex_mirror"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_A,2026-08-23 21:29,2026-08-23 21:56,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_B,2026-08-23 21:32,2026-08-23 21:59,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_convex_mirror"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_C,2026-08-23 21:35,2026-08-23 22:02,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/v3_scene_build,260823_v3p5_h3l1rev_D,2026-08-23 21:40,2026-08-23 22:06,,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_convex_mirror"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_scene_build,260823_v3p5_h3l1near_A,2026-08-23 21:44,2026-08-23 21:50,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,4,4,4,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_scene_build,260823_v3p5_h3l1near_C,2026-08-23 21:47,2026-08-23 21:53,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,4,4,4,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/_delete_candidates,260823_v3p5_h3l1regsmoke_A,2026-08-24 00:24,2026-08-24 00:25,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_scene_build,260823_v3p5_h3l1reg_A,2026-08-24 00:54,2026-08-24 01:08,Y,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_scene_build,260823_v3p5_h3l1reg_B,2026-08-24 00:58,2026-08-24 01:11,Y,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_convex_mirror"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_scene_build,260823_v3p5_h3l1reg_C,2026-08-24 01:01,2026-08-24 01:13,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_scene_build,260823_v3p5_h3l1reg_D,2026-08-24 01:05,2026-08-24 01:15,Y,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_convex_mirror"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false}",test,16,16,16,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합 불일치,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,_archive/_delete_candidates,260824_v3w3_extsmoke_A,2026-08-24 02:43,2026-08-24 02:55,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,1,1,1,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_test_ext,260824_v3w3_extbase_A,2026-08-24 02:57,2026-08-24 04:12,,A,round-name suffix,ON,"{""hazard_stairs"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_test_ext,260824_v3w3_extbase_C,2026-08-24 02:59,2026-08-24 04:14,,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
sceneH3,scenes/main/sceneH3_bend_walk.py,v3_test_ext,260824_v3w3_extbase_B,2026-08-24 03:04,2026-08-24 04:16,,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false, ""cue_shadow_caster"": false, ""cue_manhole"": false, ""cue_tree_grate"": false, ""cue_slab_joint"": false, ""cue_drainage"": false, ""cue_bollard"": false, ""cue_convex_mirror"": false}",test,24,24,24,1,1,1,ef78600b,2026-08-24T01:59:45+09:00,정합,1,1
