gen,run,model,seed,arm,frame_id,scene_id,tier,band_round,cell,sector,band,score,n_px,unseen,lum_ratio,line_frac,cue_px_install,cue_px_ground,cue_px_shadow,fam_deco,fam_terr,fam_light,fam_surr,fam_bnd,fam_terr_p12,fam_bnd_p12,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,deco_5,deco_80,prior_saturated,n_families,families,families_raw,primary,method
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,C3a,C,3a,0.998759,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,D3a,D,3a,0.998918,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,E3a,E,3a,0.99439,3072,0,0.9416,0.1156,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,A3b,A,3b,0.999456,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,B3b,B,3b,0.999959,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,C3b,C,3b,0.999782,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,D3b,D,3b,0.996757,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0000.png,sceneH3,none_in_fov,base,E3b,E,3b,0.992149,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,C2,C,2,0.78765,2818,0,0.0873,0.0057,0,427,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,D2,D,2,0.895242,15159,0,0.0794,0.0218,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,E2,E,2,0.958789,17010,0,0.092,0.0473,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2,조명형|경계칸형,조명형|경계칸형,조명형,기계+휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,C3a,C,3a,0.696862,8939,0,0.0889,0.0135,0,1129,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,D3a,D,3a,0.948631,158,0,1.703,0.2532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,대리선형,대리선형,대리선형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,E3a,E,3a,0.543086,924,0,0.7336,0.013,0,0,924,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,B3b,B,3b,0.641057,10771,0,1.2103,0.1602,655,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,3,장식형|지형통계형|대리선형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,C3b,C,3b,0.982716,4054,0,0.1169,0.0725,346,16,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,D3b,D,3b,0.967516,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0001.png,sceneH3,none_in_fov,base,E3b,E,3b,0.923802,389,0,1.4289,0.0951,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0002.png,sceneH3,none_in_fov,base,B2,B,2,0.52128,6022,0,1.5802,0.0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0002.png,sceneH3,none_in_fov,base,C2,C,2,0.590569,6120,0,0.6476,0.0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0002.png,sceneH3,none_in_fov,base,D3a,D,3a,0.544758,1186,0,0.566,0.0042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0002.png,sceneH3,none_in_fov,base,E3a,E,3a,0.60719,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0002.png,sceneH3,none_in_fov,base,D3b,D,3b,0.732815,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0002.png,sceneH3,none_in_fov,base,E3b,E,3b,0.556856,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0004.png,sceneH3,none_in_fov,base,D3a,D,3a,0.646822,6508,0,0.4872,0.0247,372,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0004.png,sceneH3,none_in_fov,base,E3a,E,3a,0.625842,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0004.png,sceneH3,none_in_fov,base,C3b,C,3b,0.568019,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0004.png,sceneH3,none_in_fov,base,D3b,D,3b,0.708243,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0004.png,sceneH3,none_in_fov,base,E3b,E,3b,0.501524,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,A3a,A,3a,0.929769,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,B3a,B,3a,0.846233,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,C3a,C,3a,0.815117,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,D3a,D,3a,0.524454,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,E3a,E,3a,0.68309,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,A3b,A,3b,0.886353,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,B3b,B,3b,0.801159,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,C3b,C,3b,0.813614,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,D3b,D,3b,0.746466,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0005.png,sceneH3,none_in_fov,base,E3b,E,3b,0.94681,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L0__s20260823__0006.png,sceneH3,none_in_fov,base,B3b,B,3b,0.555917,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,D2,D,2,0.798655,20682,0,1.0523,0.0381,2747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,A3a,A,3a,0.990905,20134,0,0.3446,0.0588,609,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,3,장식형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,B3a,B,3a,0.998397,5828,0,0.9599,0.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,C3a,C,3a,0.998759,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,D3a,D,3a,0.998918,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,E3a,E,3a,0.99439,3072,0,1.041,0.0977,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,A3b,A,3b,0.999456,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,B3b,B,3b,0.999959,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,C3b,C,3b,0.999782,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,D3b,D,3b,0.996757,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0000.png,sceneH3,none_in_fov,base,E3b,E,3b,0.992149,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,C2,C,2,0.78765,2818,0,0.912,0.0135,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,D2,D,2,0.895242,15159,0,0.3257,0.033,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,E2,E,2,0.958789,17010,0,0.3131,0.0377,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2,조명형|경계칸형,조명형|경계칸형,조명형,기계+휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,C3a,C,3a,0.696862,8939,0,0.5333,0.017,0,1129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,D3a,D,3a,0.948631,158,0,1.118,0.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,E3a,E,3a,0.543086,924,0,1.0275,0.0022,0,0,924,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,B3b,B,3b,0.641057,10771,0,1.3939,0.0627,655,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,C3b,C,3b,0.982716,4054,0,1.0367,0.0599,346,16,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,D3b,D,3b,0.967516,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0001.png,sceneH3,none_in_fov,base,E3b,E,3b,0.923802,389,0,1.1099,0.0617,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0002.png,sceneH3,none_in_fov,base,B2,B,2,0.52128,6022,0,1.7126,0.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0002.png,sceneH3,none_in_fov,base,C2,C,2,0.590569,6120,0,1.2466,0.0165,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0002.png,sceneH3,none_in_fov,base,D3a,D,3a,0.544758,1186,0,0.7527,0.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0002.png,sceneH3,none_in_fov,base,E3a,E,3a,0.60719,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0002.png,sceneH3,none_in_fov,base,D3b,D,3b,0.732815,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0002.png,sceneH3,none_in_fov,base,E3b,E,3b,0.556856,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0004.png,sceneH3,none_in_fov,base,D3a,D,3a,0.646822,6508,0,0.7451,0.0862,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0004.png,sceneH3,none_in_fov,base,E3a,E,3a,0.625842,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0004.png,sceneH3,none_in_fov,base,C3b,C,3b,0.568019,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0004.png,sceneH3,none_in_fov,base,D3b,D,3b,0.708243,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0004.png,sceneH3,none_in_fov,base,E3b,E,3b,0.501524,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,A3a,A,3a,0.929769,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,B3a,B,3a,0.846233,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,C3a,C,3a,0.815117,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,D3a,D,3a,0.524454,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,E3a,E,3a,0.68309,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,A3b,A,3b,0.886353,0,1,,,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,B3b,B,3b,0.801159,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,C3b,C,3b,0.813614,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
v2,depth_s43,depth,43,A,base/on/sceneH3/L5__s20260823__0005.png,sceneH3,none_in_fov,base,D3b,D,3b,0.746466,0,1,,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,지형통계형|경계칸형,지형통계형,기계
