model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cell_int_px,n_px,unseen,lum_ratio,line_frac,fam_decorative,fam_terrain,fam_lighting,fam_surrogate,fam_boundary,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,prior_saturated,n_families,families,method
depth,42,depth_s42,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.597928,0,429,0,0.7939,0.1072,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/sceneN3/L0__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.595832,0,1699,0,1.0583,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/sceneN3/L5__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.595832,0,1699,0,1.1038,0.0024,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/sceneN3/L7__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.595832,0,1699,0,1.0691,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L0__s20260820__0002.png::boost_h,scene15,V,D3b,18,D,3b,0.583914,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L0__s20260820__0005.png::boost_h,scene15,H,D3b,18,D,3b,0.572009,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L0__s20260820__0007.png::boost_h,scene15,H_weak,D3b,18,D,3b,0.570051,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L4__s20260820__0002.png::boost_h,scene15,V,D3b,18,D,3b,0.583914,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L4__s20260820__0005.png::boost_h,scene15,H,D3b,18,D,3b,0.572009,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L4__s20260820__0007.png::boost_h,scene15,H_weak,D3b,18,D,3b,0.570051,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L7__s20260820__0002.png::boost_h,scene15,V,D3b,18,D,3b,0.583914,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L7__s20260820__0005.png::boost_h,scene15,H,D3b,18,D,3b,0.572009,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene15/L7__s20260820__0007.png::boost_h,scene15,H_weak,D3b,18,D,3b,0.570051,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene05/L0__s20260820__0003.png::boost_e,scene05,V,A2,5,A,2,0.869425,0,3885,0,0.9941,0.1413,0,0,0,0,1,0,1,0,1,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene05/L0__s20260820__0003.png::boost_e,scene05,V,E2,9,E,2,0.861237,0,1980,0,1.0108,0.0773,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene05/L5__s20260820__0003.png::boost_e,scene05,V,A2,5,A,2,0.869425,0,3885,0,1.3646,0.0216,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene05/L5__s20260820__0003.png::boost_e,scene05,V,E2,9,E,2,0.861237,0,1980,0,1.3204,0.0354,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene05/L7__s20260820__0003.png::boost_e,scene05,V,A2,5,A,2,0.869425,0,3885,0,1.4234,0.0293,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene05/L7__s20260820__0003.png::boost_e,scene05,V,E2,9,E,2,0.861237,0,1980,0,1.1416,0.046,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0000.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.557843,0,1688,0,2.0711,0.1748,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0000.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.766863,0,1345,0,1.4682,0.1182,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0001.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.765212,0,429,0,2.5994,0.1795,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,A2,5,A,2,0.643814,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,B2,6,B,2,0.690245,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.757339,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,E2,9,E,2,0.520745,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,A3a,10,A,3a,0.812269,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.933243,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.877332,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.843982,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,E3a,14,E,3a,0.852165,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,A3b,15,A,3b,0.883544,0,3833,0,2.0662,0.023,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.922579,0,1175,0,3.3698,0.0264,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.892819,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.861631,0,59,0,0.4193,0.0,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,none_in_fov,E3b,19,E,3b,0.892382,0,693,0,1.1097,0.0014,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.577993,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.519022,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.692394,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.7803,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,E3a,14,E,3a,0.709846,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,A3b,15,A,3b,0.898295,0,9528,0,0.8147,0.0374,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.868848,0,2933,0,1.0253,0.0188,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.777425,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.846253,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,none_in_fov,E3b,19,E,3b,0.93402,0,1903,0,0.5321,0.0116,0,0,1,0,1,1,1,1,0,0,1,0,2,조명형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,A2,5,A,2,0.676881,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,B2,6,B,2,0.70973,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.777639,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,E2,9,E,2,0.559524,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,A3a,10,A,3a,0.780783,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.940233,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.880995,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.850485,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,E3a,14,E,3a,0.831586,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,A3b,15,A,3b,0.850506,0,4103,0,0.8084,0.0305,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.921234,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.914734,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.862703,0,165,0,0.378,0.0182,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,none_in_fov,E3b,19,E,3b,0.872738,0,275,0,0.7643,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0007.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.580272,0,8437,0,0.4993,0.0322,0,0,1,0,0,0,0,0,0,1,1,0,1,조명형,heuristic
depth,42,depth_s42,ON_NEG,on/scene07/L0__s20260820__0007.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.800192,0,2047,0,0.3858,0.0987,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0000.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.557843,0,1688,0,2.1143,0.0983,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0000.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.766863,0,1345,0,0.976,0.1086,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0001.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.765212,0,429,0,2.0284,0.2051,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,A2,5,A,2,0.643814,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,B2,6,B,2,0.690245,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.757339,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,E2,9,E,2,0.520745,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,A3a,10,A,3a,0.812269,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.933243,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.877332,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.843982,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,E3a,14,E,3a,0.852165,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,A3b,15,A,3b,0.883544,0,3833,0,0.6163,0.0342,0,0,0,0,1,1,1,1,0,0,1,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.922579,0,1175,0,0.3746,0.0128,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.892819,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.861631,0,59,0,0.8291,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0002.png::boost_e,scene07,none_in_fov,E3b,19,E,3b,0.892382,0,693,0,0.8263,0.0014,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.577993,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.519022,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.692394,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.7803,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,E3a,14,E,3a,0.709846,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,A3b,15,A,3b,0.898295,0,9528,0,1.0915,0.0241,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.868848,0,2933,0,1.8174,0.0263,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.777425,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.846253,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,none_in_fov,E3b,19,E,3b,0.93402,0,1903,0,0.5359,0.0005,0,0,1,0,1,1,1,1,0,0,1,0,2,조명형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,A2,5,A,2,0.676881,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,B2,6,B,2,0.70973,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.777639,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,E2,9,E,2,0.559524,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,A3a,10,A,3a,0.780783,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.940233,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.880995,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.850485,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,E3a,14,E,3a,0.831586,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,A3b,15,A,3b,0.850506,0,4103,0,0.7247,0.028,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.921234,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.914734,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.862703,0,165,0,0.6355,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0006.png::boost_e,scene07,none_in_fov,E3b,19,E,3b,0.872738,0,275,0,0.7799,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0007.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.580272,0,8437,0,1.0677,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
depth,42,depth_s42,ON_NEG,on/scene07/L5__s20260820__0007.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.800192,0,2047,0,2.1795,0.0923,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0000.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.557843,0,1688,0,1.0638,0.0296,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0000.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.766863,0,1345,0,1.0854,0.0513,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0001.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.765212,0,429,0,1.0675,0.1562,0,0,0,1,1,1,0,0,0,0,0,0,2,대리선형|경계칸형,heuristic+mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,A2,5,A,2,0.643814,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,B2,6,B,2,0.690245,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,D2,8,D,2,0.757339,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,E2,9,E,2,0.520745,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,A3a,10,A,3a,0.812269,0,0,1,,,0,1,0,0,1,0,1,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,B3a,11,B,3a,0.933243,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,C3a,12,C,3a,0.877332,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
depth,42,depth_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,D3a,13,D,3a,0.843982,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
