frame_id,scene_id,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,B3b,16,0,0,189.11399841308594,187.81500244140625,,,,,,,,
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,C3b,17,0,0,189.11399841308594,187.81500244140625,,,,,,,,
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,D3b,18,0,0,189.11399841308594,187.81500244140625,,,,,,,,
on/scene18/L7__s20260821__0000.png::boost_e2,scene18,on,E,E3b,19,107,107,189.11399841308594,187.81500244140625,164.1002,196.299,58.858,63.7768,0.2617,443.9608,196.299,0.2617
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,A1,0,5147,5147,181.04299926757812,180.781005859375,181.9603,183.63,171.8248,13.4507,0.0183,77.2276,183.63,0.0183
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,B1,1,5333,5333,181.04299926757812,180.781005859375,184.1044,185.744,174.972,9.997,0.0499,62.794,185.744,0.0499
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,C1,2,5371,5371,181.04299926757812,180.781005859375,181.4431,184.0,169.299,15.4314,0.041,115.7573,184.0,0.041
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,D1,3,5378,5378,181.04299926757812,180.781005859375,180.6372,181.271,169.972,8.2028,0.0231,60.6905,181.271,0.0231
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,E1,4,5239,5239,181.04299926757812,180.781005859375,177.7057,179.815,162.815,13.9549,0.0567,96.6049,179.815,0.0567
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,A2,5,9036,9036,181.04299926757812,180.781005859375,178.8889,181.043,171.744,14.2859,0.083,62.0598,181.043,0.083
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,B2,6,7085,7085,181.04299926757812,180.781005859375,176.9459,181.63,169.043,19.4504,0.0511,75.744,181.63,0.0511
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,C2,7,6538,6538,181.04299926757812,180.781005859375,175.1959,180.744,163.787,20.9362,0.0441,87.634,180.744,0.0441
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,D2,8,7113,7113,181.04299926757812,180.781005859375,174.1528,178.228,162.744,18.1292,0.0661,79.4927,178.228,0.0661
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,E2,9,9038,9038,181.04299926757812,180.781005859375,177.5741,179.929,169.858,13.5785,0.1025,67.4262,179.929,0.1025
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,A3a,10,230,230,181.04299926757812,180.781005859375,104.1348,101.787,99.488,10.5494,0.487,306.3195,101.787,0.487
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,B3a,11,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,C3a,12,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,D3a,13,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,E3a,14,286,286,181.04299926757812,180.781005859375,109.623,106.787,102.787,19.6298,0.4301,310.0574,106.787,0.4301
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,A3b,15,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,B3b,16,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,C3b,17,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,D3b,18,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0001.png::boost_e2,scene18,on,E,E3b,19,0,0,181.04299926757812,180.781005859375,,,,,,,,
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,A1,0,10396,10396,188.6300048828125,186.9290008544922,185.1902,187.413,172.043,14.6464,0.1312,108.4933,187.413,0.1312
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,B1,1,9258,9258,188.6300048828125,186.9290008544922,189.4967,191.0,180.0927,11.4426,0.0918,78.2487,191.0,0.0918
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,C1,2,8741,8741,188.6300048828125,186.9290008544922,188.2863,190.0,176.114,13.8432,0.0572,85.6285,190.0,0.0572
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,D1,3,8683,8683,188.6300048828125,186.9290008544922,187.2038,189.63,174.744,13.1897,0.0638,92.5146,189.63,0.0638
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,E1,4,8961,8961,188.6300048828125,186.9290008544922,192.8206,193.815,180.228,10.6693,0.07,80.0975,193.815,0.07
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,A2,5,6294,6294,188.6300048828125,186.9290008544922,182.9046,183.815,175.1269,7.1269,0.0628,54.0615,183.815,0.0628
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,B2,6,5070,5070,188.6300048828125,186.9290008544922,182.8996,183.0215,177.114,6.3473,0.0464,44.4973,183.0215,0.0464
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,C2,7,4713,4713,188.6300048828125,186.9290008544922,185.0131,185.929,179.0572,7.3793,0.0605,46.483,185.929,0.0605
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,D2,8,5058,5058,188.6300048828125,186.9290008544922,188.5419,189.815,183.043,8.9193,0.0067,51.8992,189.815,0.0067
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,E2,9,6292,6292,188.6300048828125,186.9290008544922,195.2019,196.0,186.8264,8.4272,0.0358,55.8049,196.0,0.0358
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,A3a,10,1511,1511,188.6300048828125,186.9290008544922,173.3768,178.228,156.858,16.9192,0.1582,157.0458,178.228,0.1582
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,B3a,11,1031,1031,188.6300048828125,186.9290008544922,152.9818,179.63,54.744,46.3147,0.2619,264.3856,179.63,0.2619
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,C3a,12,577,577,188.6300048828125,186.9290008544922,166.269,177.929,121.787,24.2439,0.3865,240.3108,177.929,0.3865
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,D3a,13,515,515,188.6300048828125,186.9290008544922,168.2647,182.815,129.2452,23.8305,0.4524,216.5218,182.815,0.4524
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,E3a,14,691,691,188.6300048828125,186.9290008544922,184.382,192.114,150.342,19.2031,0.3806,165.6713,192.114,0.3806
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,A3b,15,13,13,188.6300048828125,186.9290008544922,118.5089,118.716,116.3286,2.0914,0.6154,192.2655,118.716,0.6154
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,B3b,16,0,0,188.6300048828125,186.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,C3b,17,0,0,188.6300048828125,186.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,D3b,18,0,0,188.6300048828125,186.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0002.png::boost_e2,scene18,on,E,E3b,19,0,0,188.6300048828125,186.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,A1,0,3787,3787,181.81500244140625,180.6300048828125,181.3323,182.63,170.516,9.2838,0.0504,67.75,182.63,0.0504
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,B1,1,4270,4270,181.81500244140625,180.6300048828125,183.084,186.114,170.2848,16.2389,0.0672,130.1695,186.114,0.0672
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,C1,2,4348,4348,181.81500244140625,180.6300048828125,182.2154,184.242,171.5248,13.3605,0.0642,96.0424,184.242,0.0642
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,D1,3,4235,4235,181.81500244140625,180.6300048828125,180.8829,182.413,169.6472,12.2764,0.0357,70.3984,182.413,0.0357
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,E1,4,3711,3711,181.81500244140625,180.6300048828125,178.3061,180.342,164.157,13.8218,0.08,96.8006,180.342,0.08
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,A2,5,10575,10575,181.81500244140625,180.6300048828125,176.2368,179.929,165.1546,17.3895,0.0512,72.3938,179.929,0.0512
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,B2,6,8562,8562,181.81500244140625,180.6300048828125,181.2442,182.342,174.63,10.5254,0.0116,55.7169,182.342,0.0116
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,C2,7,8030,8030,181.81500244140625,180.6300048828125,180.1481,181.63,171.9677,11.2548,0.0199,72.3602,181.63,0.0199
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,D2,8,8569,8569,181.81500244140625,180.6300048828125,179.468,180.157,170.744,8.4091,0.0598,63.2345,180.157,0.0598
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,E2,9,10574,10574,181.81500244140625,180.6300048828125,183.035,184.815,174.744,9.1609,0.1073,77.7602,184.815,0.1073
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,A3a,10,2943,2943,181.81500244140625,180.6300048828125,179.1159,179.043,173.929,6.552,0.0676,53.487,179.043,0.0676
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,B3a,11,2366,2366,181.81500244140625,180.6300048828125,177.804,178.744,171.744,7.798,0.049,73.2392,178.744,0.049
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,C3a,12,2179,2179,181.81500244140625,180.6300048828125,178.9972,179.929,174.043,6.6709,0.0376,59.424,179.929,0.0376
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,D3a,13,2365,2365,181.81500244140625,180.6300048828125,180.3501,180.815,174.929,5.3716,0.0313,41.8068,180.815,0.0313
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,E3a,14,2939,2939,181.81500244140625,180.6300048828125,182.1141,182.342,176.929,4.4768,0.0095,38.3085,182.342,0.0095
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,A3b,15,494,494,181.81500244140625,180.6300048828125,117.6637,117.929,39.972,49.6414,0.5992,323.8046,117.929,0.5992
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,B3b,16,127,127,181.81500244140625,180.6300048828125,114.9969,108.901,105.901,13.9205,0.8189,283.8244,108.901,0.8189
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,C3b,17,181,181,181.81500244140625,180.6300048828125,130.9409,119.673,108.488,24.6873,0.895,281.3284,119.673,0.895
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,D3b,18,507,507,181.81500244140625,180.6300048828125,135.6515,152.858,48.559,49.9355,0.5207,284.1914,152.858,0.5207
on/scene18/L7__s20260821__0003.png::boost_e2,scene18,on,E,E3b,19,978,978,181.81500244140625,180.6300048828125,174.409,180.929,135.787,17.5744,0.2076,185.3668,180.929,0.2076
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,A1,0,4046,4046,186.81500244140625,184.9290008544922,183.0593,184.228,172.356,11.3392,0.0746,76.7843,184.228,0.0746
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,B1,1,4200,4200,186.81500244140625,184.9290008544922,188.2384,190.5,179.63,12.3524,0.1205,92.0336,190.5,0.1205
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,C1,2,4127,4127,186.81500244140625,184.9290008544922,187.6185,190.815,174.114,14.7632,0.0766,112.8386,190.815,0.0766
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,D1,3,3954,3954,186.81500244140625,184.9290008544922,186.729,187.701,178.114,7.381,0.0569,54.6603,187.701,0.0569
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,E1,4,3435,3435,186.81500244140625,184.9290008544922,190.8247,191.815,179.8692,9.7639,0.0638,69.1384,191.815,0.0638
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,A2,5,8398,8398,186.81500244140625,184.9290008544922,181.9633,183.701,173.185,10.452,0.1026,61.6704,183.701,0.1026
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,B2,6,6736,6736,186.81500244140625,184.9290008544922,184.1307,184.815,177.5945,8.3726,0.0818,55.1031,184.815,0.0818
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,C2,7,6306,6306,186.81500244140625,184.9290008544922,184.7341,185.929,178.043,8.4536,0.0411,51.4788,185.929,0.0411
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,D2,8,6740,6740,186.81500244140625,184.9290008544922,185.8204,187.043,178.929,8.9944,0.026,57.7862,187.043,0.026
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,E2,9,8395,8395,186.81500244140625,184.9290008544922,191.1801,192.228,182.114,9.0331,0.0733,62.5027,192.228,0.0733
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,A3a,10,2089,2089,186.81500244140625,184.9290008544922,175.8622,179.744,171.929,15.4222,0.1264,101.3467,179.744,0.1264
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,B3a,11,1465,1465,186.81500244140625,184.9290008544922,162.2422,181.815,98.7186,41.1722,0.2177,265.0792,181.815,0.2177
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,C3a,12,959,959,186.81500244140625,184.9290008544922,171.3914,180.929,119.787,23.3888,0.3014,248.1819,180.929,0.3014
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,D3a,13,960,960,186.81500244140625,184.9290008544922,172.7843,182.342,126.858,23.0453,0.2792,231.895,182.342,0.2792
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,E3a,14,1324,1324,186.81500244140625,184.9290008544922,182.9547,190.815,146.157,18.9211,0.3059,179.2841,190.815,0.3059
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,A3b,15,60,60,186.81500244140625,184.9290008544922,122.2369,113.8655,108.7571,21.1828,0.9,272.7193,113.8655,0.9
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,B3b,16,0,0,186.81500244140625,184.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,C3b,17,0,0,186.81500244140625,184.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,D3b,18,0,0,186.81500244140625,184.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0004.png::boost_e2,scene18,on,E,E3b,19,0,0,186.81500244140625,184.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,A1,0,14060,14060,177.81500244140625,176.9290008544922,179.7311,182.043,169.043,14.7971,0.0821,100.1801,182.043,0.0821
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,B1,1,12363,12363,177.81500244140625,176.9290008544922,179.792,181.744,167.858,11.9728,0.0572,92.8334,181.744,0.0572
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,C1,2,11689,11689,177.81500244140625,176.9290008544922,175.5286,179.929,148.972,22.7475,0.0587,170.5212,179.929,0.0587
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,D1,3,11852,11852,177.81500244140625,176.9290008544922,176.0335,177.114,162.858,11.501,0.041,97.4472,177.114,0.041
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,E1,4,12840,12840,177.81500244140625,176.9290008544922,175.3851,176.929,159.858,12.354,0.0603,106.1843,176.929,0.0603
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,A2,5,4652,4652,177.81500244140625,176.9290008544922,173.0457,175.744,165.043,12.6543,0.0772,74.7883,175.744,0.0772
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,B2,6,3876,3876,177.81500244140625,176.9290008544922,174.933,175.63,168.815,9.7268,0.0596,55.0121,175.63,0.0596
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,C2,7,3605,3605,177.81500244140625,176.9290008544922,175.7601,176.114,168.858,10.8755,0.0058,56.9888,176.114,0.0058
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,D2,8,3874,3874,177.81500244140625,176.9290008544922,173.9371,174.043,167.744,7.1233,0.0312,42.7414,174.043,0.0312
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,E2,9,4562,4562,177.81500244140625,176.9290008544922,175.8126,176.3775,169.63,7.0488,0.0561,54.3597,176.3775,0.0561
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,A3a,10,1312,1312,177.81500244140625,176.9290008544922,159.3099,172.4505,102.2008,37.0422,0.1212,163.499,172.4505,0.1212
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,B3a,11,899,899,177.81500244140625,176.9290008544922,166.9332,170.744,157.8972,14.1821,0.178,158.4672,170.744,0.178
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,C3a,12,775,775,177.81500244140625,176.9290008544922,168.0919,172.858,148.9036,15.2804,0.2,186.9259,172.858,0.2
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,D3a,13,861,861,177.81500244140625,176.9290008544922,168.2201,172.043,155.858,13.8383,0.1974,166.9975,172.043,0.1974
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,E3a,14,1259,1259,177.81500244140625,176.9290008544922,156.1065,172.157,65.8352,38.4755,0.1581,189.968,172.157,0.1581
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,A3b,15,52,52,177.81500244140625,176.9290008544922,135.975,136.173,118.7964,15.4143,0.7115,196.5657,136.173,0.7115
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,B3b,16,0,0,177.81500244140625,176.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,C3b,17,0,0,177.81500244140625,176.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,D3b,18,0,0,177.81500244140625,176.9290008544922,,,,,,,,
on/scene18/L7__s20260821__0005.png::boost_e2,scene18,on,E,E3b,19,7,7,177.81500244140625,176.9290008544922,95.6004,123.83,54.1668,34.0718,0.4286,275.983,123.83,0.4286
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,A1,0,7202,7202,183.58700561523438,182.15699768066406,183.8844,185.815,173.3321,11.9673,0.0736,85.8068,185.815,0.0736
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,B1,1,7137,7137,183.58700561523438,182.15699768066406,181.7455,184.157,167.4876,15.6026,0.0443,116.9868,184.157,0.0443
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,C1,2,7090,7090,183.58700561523438,182.15699768066406,178.8022,180.228,166.744,11.1633,0.0539,84.9349,180.228,0.0539
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,D1,3,7138,7138,183.58700561523438,182.15699768066406,180.0894,181.516,165.559,13.4226,0.0636,105.1416,181.516,0.0636
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,E1,4,7216,7216,183.58700561523438,182.15699768066406,186.2759,187.815,176.6795,10.4875,0.0729,72.9444,187.815,0.0729
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,A2,5,9641,9641,183.58700561523438,182.15699768066406,175.0671,181.815,149.413,22.4277,0.0818,71.0051,181.815,0.0818
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,B2,6,7817,7817,183.58700561523438,182.15699768066406,183.7639,184.701,176.043,8.8562,0.0435,54.7973,184.701,0.0435
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,C2,7,7262,7262,183.58700561523438,182.15699768066406,183.001,183.929,175.5298,10.6557,0.0157,69.7101,183.929,0.0157
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,D2,8,7812,7812,183.58700561523438,182.15699768066406,182.2326,182.929,174.1183,8.6398,0.012,52.564,182.929,0.012
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,E2,9,9634,9634,183.58700561523438,182.15699768066406,186.0351,187.815,178.815,10.3802,0.0469,76.6462,187.815,0.0469
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,A3a,10,2624,2624,183.58700561523438,182.15699768066406,179.6197,179.63,173.929,4.6437,0.0,34.9312,179.63,0.0
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,B3a,11,2141,2141,183.58700561523438,182.15699768066406,177.1288,179.63,171.929,12.3726,0.0859,69.2739,179.63,0.0859
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,C3a,12,1898,1898,183.58700561523438,182.15699768066406,175.5578,180.929,155.9378,17.9829,0.1286,150.1972,180.929,0.1286
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,D3a,13,1975,1975,183.58700561523438,182.15699768066406,175.866,181.043,159.117,17.7032,0.1235,174.1447,181.043,0.1235
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,E3a,14,2604,2604,183.58700561523438,182.15699768066406,174.9088,182.2065,157.3886,26.6192,0.1294,132.7554,182.2065,0.1294
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,A3b,15,539,539,183.58700561523438,182.15699768066406,158.1208,173.815,110.7844,27.2852,0.4583,265.2281,173.815,0.4583
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,B3b,16,215,215,183.58700561523438,182.15699768066406,85.3301,66.043,45.1612,41.5968,0.4372,453.5956,66.043,0.4372
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,C3b,17,0,0,183.58700561523438,182.15699768066406,,,,,,,,
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,D3b,18,0,0,183.58700561523438,182.15699768066406,,,,,,,,
on/scene18/L7__s20260821__0006.png::boost_e2,scene18,on,E,E3b,19,111,111,183.58700561523438,182.15699768066406,60.2179,50.858,47.972,26.9682,0.2523,305.4412,50.858,0.2523
on/scene18/L7__s20260821__0007.png::boost_e2,scene18,on,E,A1,0,12410,12410,179.9290008544922,179.04299926757812,177.0665,179.701,160.1097,14.6298,0.0657,118.5862,179.701,0.0657
